face_image,mri_image,class
data/custom_dataset/crop_faces/train\id10_0003,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id4_id2_0000,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\487,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\356,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\287,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\664,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id2_id1_0000,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\488_399,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\743_750,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\905_860,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\552_851,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_id17_0008,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\977,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\382,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\601,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\201_203,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id11_0009,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\307\90_0.png,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id1_id0_0005,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\451,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\657,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\577,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id2_id1_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_id2_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\475,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\473,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\993,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\669,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\877,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id0_id1_0003,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id1_0000,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\289,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id16_id3_0000,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_id6_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id7_id12_0007,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\928,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\307\40_0.png,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\799,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\522,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\361,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\979,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\626,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\903_792,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\965,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id4_id1_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id0_id16_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\533,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id4_id2_0007,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\744,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\756,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id6_id2_0009,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\772_708,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\375_251,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\789,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\115_939,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\610,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\520_542,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\792,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id12_id7_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\431,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id4_id3_0009,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\902,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\995,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\388,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\418,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id16_id3_0007,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\428_466,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id2_id3_0006,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_id4_0005,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\592,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id12_0005,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\628,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\396_272,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\429,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_id16_0003,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\424,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\962,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id1_id6_0009,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id12_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\000_003,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\247,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id7_id13_0004,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\787,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\486,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id16_id6_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\266,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id17_id16_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\272_396,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\774,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id16_0009,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\900,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\574,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id7_id12_0009,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\546,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\006_002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id17_0000,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\015_919,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id1_id0_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id0_id4_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\595,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id16_id6_0009,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_id9_0004,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_id4_0006,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id0_id17_0000,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\392,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_id4_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\548,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id13_0007,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\409,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\454,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\673,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id16_id2_0004,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id6_id2_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\820,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_id17_0003,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\823,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\614,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\365,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\695,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\884,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id16_0011,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\168_222,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\953,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id10_id13_0006,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id7_id13_0000,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\514,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\560,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id1_id3_0009,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id4_id0_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id1_id4_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\232_248,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id16_id0_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\651,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\271_264,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id1_0004,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\135_880,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id16_id0_0009,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\307,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id9_id4_0009,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\659,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\850_764,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id1_id16_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\463,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\318,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\294,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\688,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\836,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\457,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id2_id6_0006,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id1_0003,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\701,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id10_id11_0004,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\918_934,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\992_980,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_0006,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\570,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id16_id2_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id9_id17_0009,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\120_118,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\332,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\057_070,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\837,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\994,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\683,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id1_0007,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\450,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id9_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\664_668,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id7_id11_0007,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\782,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\537,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id4_id6_0003,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\321_288,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id2_id4_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\428,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id9_id16_0005,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\559,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id4_id9_0006,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\770,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\982_004,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\331_260,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\588,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id9_id4_0000,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\309_303,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\426,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_id17_0007,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id9_id0_0003,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id17_id16_0007,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\438,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\555,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\213_083,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\841,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id17_id1_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id9_0004,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\226_491,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\713,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\307\50_0.png,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id9_id16_0006,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\672,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\994_986,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id2_0007,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\496_417,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id9_id6_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\712_716,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id7_id10_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\693,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\407_374,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\032_944,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\605_591,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\851,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\776,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\780,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id3_0000,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\461_250,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\500,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\934,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\752,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id9_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id2_0004,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id6_id1_0002,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id6_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\511,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\552,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id16_id2_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id4_id0_0001,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\643,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id0_id4_0005,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id0_id17_0007,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\646,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\735,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\362_354,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id8_0006,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id9_id4_0005,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id6_id17_0000,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\696,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
data/custom_dataset/crop_faces/train\id12_id10_0005,C:\Users\utkar\OneDrive\Desktop\MiniProject\assets\blank.png,real
